"Дата","ID Кампании","Название кампании","Кампания","Площадка","Показы","Клики","Расход до НДС","Визиты"
2025-05-20,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_sep_rus,Яндекс.Директ,,,,0
2025-05-20,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_network_interes_jul_rus,Яндекс.Директ,,,,0
2025-05-20,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-20,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_general_jan_rus,Яндекс.Директ,,,,0
2025-05-20,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_dnevniki_predprinimatelya_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,spec_sozdavai_corporate_perform_god_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1143580,Годовой performance. Сбер Бизнес-старт 2025,start_corporate_perform_god_rk1143580gr29506_rs_lal_context_brand30d_rus_vkads_bank,VK Реклама,,,,0
2025-05-20,1143580,Годовой performance. Сбер Бизнес-старт 2025,start_corporate_perform_god_rk1143580gr29506_rs_seg_dmp_sp_1708_rus_vkads_bank,VK Реклама,,,,0
2025-05-20,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_context_transport30d_vkads_rus,VK Реклама,,,,0
2025-05-20,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dkk_1553_vkads_rus,VK Реклама,,,,0
2025-05-20,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),businessapps_transport_corporate_perform_god_rk1150669gr29678_context_master_interes_rus,Яндекс.Директ,,,,0
2025-05-20,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),businessapps_transport_corporate_perform_god_rk1150669gr29678_context_network_remarketing_dkk_rus,Яндекс.Директ,,,,0
2025-05-20,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),businessapps_transport_corporate_perform_god_rk1150669gr29678_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-20,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),test_businessapps_transport_corporate_perform_god_rk1150669gr29678_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164013,Годовой Performance РКО + ОТР (Услуги B2C),s_m_business_services_corporate_perform_god_rk1164013gr29679_rs_ret_services30d_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_context_ecom14d_short_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_ret_40sec_66scroll_short_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_seg_dkk_1481_short_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_seg_dkk_1581_short_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_seg_dkk_1585_short_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_seg_dkk_1622_short_vkads_rus,VK Реклама,,,,0
2025-05-20,1164065,Годовой Performance РКО + ОТР (eCom),test_s_m_business_ecom_corporate_perform_god_rk1164065gr29684_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164124,Годовой Performance РКО + ОТР (Кафе B2C),s_m_business_horeca_corporate_perform_god_rk1164124gr29685_rs_context_horeca30d_vkads_rus,VK Реклама,,,,0
2025-05-20,1164124,Годовой Performance РКО + ОТР (Кафе B2C),s_m_business_horeca_corporate_perform_god_rk1164124gr29685_rs_ret_horeca30d_vkads_rus,VK Реклама,,,,0
2025-05-20,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),s_m_business_realty_corporate_perform_god_rk1164175gr29688_rs_seg_dkk_1554_vkads_rus,VK Реклама,,,,0
2025-05-20,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),s_m_business_realty_corporate_perform_god_rk1164175gr29688_rs_seg_dkk_1589_vkads_rus,VK Реклама,,,,0
2025-05-20,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),businessapps_realty_corporate_perform_god_rk1164175gr29690_context_network_remarketing_dkk_rus,Яндекс.Директ,,,,0
2025-05-20,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),businessapps_realty_corporate_perform_god_rk1164175gr29690_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),test_businessapps_realty_corporate_perform_god_rk1164175gr29690_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164212,Годовой Performance РКО + ОТР (Продажи B2B),businessapps_wholesale_corporate_perform_god_rk1164212gr29693_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164212,Годовой Performance РКО + ОТР (Продажи B2B),test_businessapps_wholesale_corporate_perform_god_rk1164212gr29693_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164244,Годовой Performance РКО + ОТР (Торговля B2C),s_m_business_retail_corporate_perform_god_rk1164244gr29694_rs_seg_dkk_1548_vkads_rus,VK Реклама,,,,0
2025-05-20,1164244,Годовой Performance РКО + ОТР (Торговля B2C),b_test_businessapps_trade_perform_god_rk1164244gr29696_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-20,1164244,Годовой Performance РКО + ОТР (Торговля B2C),businessapps_trade_perform_god_rk1164244gr29696_context_tk_autotarget_rus,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_offline_pvb_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_offline_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_online_pvb_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_online_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,seller_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,test_b_open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1345_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1419_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1438_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1576_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1592_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1617_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1619_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1623_dkk_vkads_ru,VK Реклама,,,,0
2025-05-20,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_ret_40sec_66scroll_vkads_ru,VK Реклама,,,,0
2025-05-20,1216344,"Годовая кампания. РКО + ОТР Мой розничный бизнес (Сфера услуг, Кафе и рестораны, Розничная торговля)",rk1216344gr31587_s_m_business_eCom_corporate_media-aon_banner,Rambler.ru,,,,0
2025-05-20,1216344,"Годовая кампания. РКО + ОТР Мой розничный бизнес (Сфера услуг, Кафе и рестораны, Розничная торговля)",rk1216344gr33911_s_m_business_eCom_corporate_media-aon_banner,Яндекс.Директ,,,,0
2025-05-20,1216344,"Годовая кампания. РКО + ОТР Мой розничный бизнес (Сфера услуг, Кафе и рестораны, Розничная торговля)",rk1216344gr33912_s_m_business_businessapps-services_corporate_media-aon_banner,MyTarget,,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33047,Telegram Ads,6512,6,2409.780029296875,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33048_s_m_business_open-accounts_easy-business_corporate_banner,Rambler.ru,,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33051_s_m_business_open-accounts_easy-business_corporate_olv,MyTarget,,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33061_s_m_business_open-accounts_easy-business_corporate_banner,MyTarget,,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33072_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33073_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33074_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-20,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",easy_business_corporate_perform_frk_rk1265763gr33112_rs_ret_allrkolp30_rus_vkads,VK Реклама,,,,0
2025-05-20,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",rk1305055gr34411,Telegram Ads,30749,33,4116.169921875,18
2025-05-20,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_rostovnd_corporate_media_frk_may2025_banner_rk1305055gr34435_,Timepad,,,,207
2025-05-20,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),s_m_business_ecom_corporate_perform_frk_rk1329310gr34661 _context_network_remarketing_rus,Яндекс.Директ,,,,3
2025-05-20,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),sberbusiness.live_ecom_corporate_perform_frk_rk1329310gr34661 _context_network_segment _rus,Яндекс.Директ,,,,6
2025-05-20,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),sberbusiness.live_ecom_corporate_perform_frk_rk1329310gr34661_context_network_segment _rus,Яндекс.Директ,,,,0
2025-05-21,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29341_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display,Bankiros,,,,0
2025-05-21,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr29345_s_m_business_open-accounts_corporate_rko_rk-bankiros_2025_display,РКО.РФ,,,,0
2025-05-21,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33201_s_m_business_open-accounts_corporate_rko_rk-vbr_2025_display,Выберу,,,,0
2025-05-21,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33898_s_m_business_nbs_accounting_corporate_banner,glavbukh.ru,,,,0
2025-05-21,1127723,Годовой performance. РКО 2025 (Медийка),rk1127723gr33903_s_m_business_nbs_accounting_corporate_banner,rnk.ru,,,,0
2025-05-21,1138398,Годовая кампания. Самозанятые ИП 2025,business_development_corporate_perform_god_rk1138398gr29457_context_network_dmp_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness_live_den_samazanatoy_corporate_perform_sp_202202044048_rk443264gr2489_soc_rs_rus_vkads,VK Реклама,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live.spec.green-week_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live.spec.ii-generator_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_network_brand_main_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_network_general_sep_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_202202044048_rk443264gr2490_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-21,1142692,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025,sberbusiness.live_corporate_perform_god_rk443264gr2490_context_network_general_feb_rus,Яндекс.Директ,,,,0
2025-05-21,1143580,Годовой performance. Сбер Бизнес-старт 2025,start_corporate_perform_god_rk1143580gr29506_rs_lal_ret_lp30_rus_vkads_bank,VK Реклама,,,,0
2025-05-21,1143580,Годовой performance. Сбер Бизнес-старт 2025,start_corporate_perform_god_rk1143580gr29507_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-21,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dkk_1540_vkads_rus,VK Реклама,,,,0
2025-05-21,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dkk_1586_vkads_rus,VK Реклама,,,,0
2025-05-21,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dkk_1621_vkads_rus,VK Реклама,,,,0
2025-05-21,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),s_m_business_transport_corporate_perform_god_rk1150669gr29676_rs_seg_dmp_1841_vkads_rus,VK Реклама,,,,0
2025-05-21,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),businessapps_transport_corporate_perform_god_rk1150669gr29678_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-21,1150669,Годовой Performance РКО + ОТР (Транспорт B2B),businessapps_transport_corporate_perform_god_rk1150669gr29678_context_network_remarketing_dkk_rus,Яндекс.Директ,,,,0
2025-05-21,1164013,Годовой Performance РКО + ОТР (Услуги B2C),s_m_business_services_corporate_perform_god_rk1164013gr29679_rs_ret_services30d_vkads_rus,VK Реклама,,,,0
2025-05-21,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_ret_40sec_66scroll_short_vkads_rus,VK Реклама,,,,0
2025-05-21,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29682_rs_seg_dkk_1585_short_vkads_rus,VK Реклама,,,,0
2025-05-21,1164065,Годовой Performance РКО + ОТР (eCom),s_m_business_ecom_corporate_perform_god_rk1164065gr29684_context_remarketing_ddk_rus,Яндекс.Директ,,,,0
2025-05-21,1164065,Годовой Performance РКО + ОТР (eCom),test_s_m_business_ecom_corporate_perform_god_rk1164065gr29684_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),s_m_business_realty_corporate_perform_god_rk1164175gr29688_rs_seg_dkk_1545_vkads_rus,VK Реклама,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),s_m_business_realty_corporate_perform_god_rk1164175gr29688_rs_seg_dkk_1554_vkads_rus,VK Реклама,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),s_m_business_realty_corporate_perform_god_rk1164175gr29688_rs_seg_dkk_1589_vkads_rus,VK Реклама,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),s_m_business_realty_corporate_perform_god_rk1164175gr29688_rs_seg_dkk_1620_vkads_rus,VK Реклама,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),businessapps_realty_corporate_perform_god_rk1164175gr29690_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),businessapps_realty_corporate_perform_god_rk1164175gr29690_context_search_master_interes_rus,Яндекс.Директ,,,,0
2025-05-21,1164175,Годовой Performance РКО + ОТР (Недвижимость B2B),test_businessapps_realty_corporate_perform_god_rk1164175gr29690_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-21,1164212,Годовой Performance РКО + ОТР (Продажи B2B),businessapps_wholesale_corporate_perform_god_rk1164212gr29693_context_search_general_rus,Яндекс.Директ,,,,0
2025-05-21,1164244,Годовой Performance РКО + ОТР (Торговля B2C),s_m_business_retail_corporate_perform_god_rk1164244gr29694_rs_context_retail7d_vkads_rus,VK Реклама,,,,0
2025-05-21,1164244,Годовой Performance РКО + ОТР (Торговля B2C),s_m_business_retail_corporate_perform_god_rk1164244gr29694_rs_seg_dkk_1548_vkads_rus,VK Реклама,,,,0
2025-05-21,1164244,Годовой Performance РКО + ОТР (Торговля B2C),s_m_business_retail_corporate_perform_god_rk1164244gr29694_rs_seg_dkk_1588_vkads_rus,VK Реклама,,,,0
2025-05-21,1164244,Годовой Performance РКО + ОТР (Торговля B2C),b_test_businessapps_trade_perform_god_rk1164244gr29696_context_network_general_rus,Яндекс.Директ,,,,0
2025-05-21,1164244,Годовой Performance РКО + ОТР (Торговля B2C),businessapps_trade_perform_god_rk1164244gr29696_context_tk_autotarget_rus,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_offline_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_online_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_remarketing_dkk_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_optimisation_pvb_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,seller_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,test_b_open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1483_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1511_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1551_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1555_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1576_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1577_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1584_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1617_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1619_dkk_vkads_ru,VK Реклама,,,,0
2025-05-21,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_ret_40sec_66scroll_vkads_ru,VK Реклама,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33039_s_m_business_open-accounts_easy-business_corporate_olv,GPMD,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33047,Telegram Ads,5421,4,1638.6500244140625,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33051_s_m_business_open-accounts_easy-business_corporate_olv,MyTarget,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33060_s_m_business_open-accounts_easy-business_corporate_banner,MyTarget,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33061_s_m_business_open-accounts_easy-business_corporate_banner,MyTarget,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33064_s_m_business_open-accounts_easy-business_corporate_banner,VK Реклама,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33071_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33072_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",rk1265763gr33074_s_m_business_open-accounts_easy-business_corporate_banner,Avito (Медиа),,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",easy_business_corporate_perform_frk_rk1265763gr33112_rs_ret_allrkolp30_rus_vkads,VK Реклама,,,,0
2025-05-21,1265763,"ФРК1. Продвижение акции «До 100 000 бонусов Программы лояльности «СберБизнес Спасибо» молодым предпринимателям, март-июнь 2025",easy_business_corporate_perform_frk_rk1265763gr33112_rs_ret_biz30d_rus_vkads,VK Реклама,,,,0
2025-05-21,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_rostovnd_corporate_media_frk_may2025_banner_rk1305055gr34432_,donnews.ru,,,,1
2025-05-21,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_rostovnd_corporate_media_frk_may2025_banner_rk1305055gr34435_,Timepad,,,,68
2025-05-21,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_nnovgorod_corporate_media_frk_may2025_banner_rk1305055gr34884_,Regionza,,,,10
2025-05-21,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_rostovnd_corporate_media_frk_may2025_banner_rk1305055gr35131_,NativeRent,,,,34
2025-05-21,1305055,"ФРК4 Бизнес-Фест, апрель-декабрь 2025",s_m_business_SBFest_nnovgorod_corporate_media_frk_may2025_banner_rk1305055gr35196_,NativeRent,,,,32
2025-05-21,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),s_m_business_ecom_corporate_perform_frk_rk1329310gr34661 _context_network_remarketing_rus,Яндекс.Директ,,,,1
2025-05-21,1329310,Годовая кампания. Продвижение СберБизнес Live ММБ РКО_2025 (Воронка по ОТР Мероприятиям),sberbusiness.live_ecom_corporate_perform_frk_rk1329310gr34661 _context_network_segment _rus,Яндекс.Директ,,,,10
2025-05-22,1138398,Годовая кампания. Самозанятые ИП 2025,test_a_business_development_corporate_perform_god_rk1138398gr29457_context_search_general_rus,Яндекс.Директ,,,,0
